0.01,31.3759
0.02,7.84398
0.03,3.48622
0.04,1.961
0.05,1.25504
0.06,0.871557
0.07,0.640328
0.08,0.490252
0.09,0.387361
0.1,0.313763
0.11,0.259309
0.12,0.217892
0.13,0.18566
0.14,0.160085
0.15,0.139452
0.16,0.122566
0.17,0.108571
0.18,0.0968427
0.19,0.0869174
0.2,0.0784433
0.21,0.0711507
0.22,0.0648297
0.23,0.0593152
0.24,0.0544755
0.25,0.0502049
0.26,0.0464175
0.27,0.0430431
0.28,0.0400238
0.29,0.0373113
0.3,0.0348656
0.31,0.0326527
0.32,0.030644
0.33,0.0288151
0.34,0.0271453
0.35,0.0256164
0.36,0.0242133
0.37,0.0229223
0.38,0.0217319
0.39,0.0206319
0.4,0.0196134
0.41,0.0186685
0.42,0.0177903
0.43,0.0169726
0.44,0.01621
0.45,0.0154977
0.46,0.0148314
0.47,0.0142071
0.48,0.0136215
0.49,0.0130713
0.5,0.0125538
0.51,0.0120665
0.52,0.011607
0.53,0.0111732
0.54,0.0107634
0.55,0.0103757
0.56,0.0100085
0.57,0.00966055
0.58,0.00933042
0.59,0.00901693
0.6,0.00871899
0.61,0.00843557
0.62,0.00816576
0.63,0.0079087
0.64,0.00766359
0.65,0.00742971
0.66,0.00720637
0.67,0.00699296
0.68,0.0067889
0.69,0.00659365
0.7,0.0064067
0.71,0.0062276
0.72,0.00605591
0.73,0.00589122
0.74,0.00573317
0.75,0.00558139
0.76,0.00543557
0.77,0.00529539
0.78,0.00516057
0.79,0.00503084
0.8,0.00490594
0.81,0.00478564
0.82,0.00466971
0.83,0.00455795
0.84,0.00445015
0.85,0.00434614
0.86,0.00424574
0.87,0.00414877
0.88,0.0040551
0.89,0.00396456
0.9,0.00387702
0.91,0.00379236
0.92,0.00371044
0.93,0.00363115
0.94,0.00355437
0.95,0.00348001
0.96,0.00340796
0.97,0.00333813
0.98,0.00327042
0.99,0.00320475
1,0.00314105
1.01,0.00307922
1.02,0.00301921
1.03,0.00296094
1.04,0.00290434
1.05,0.00284934
1.06,0.0027959
1.07,0.00274395
1.08,0.00269343
1.09,0.0026443
1.1,0.00259651
1.11,0.00255
1.12,0.00250472
1.13,0.00246065
1.14,0.00241773
1.15,0.00237593
1.16,0.0023352
1.17,0.00229551
1.18,0.00225683
1.19,0.00221911
1.2,0.00218234
1.21,0.00214647
1.22,0.00211149
1.23,0.00207735
1.24,0.00204403
1.25,0.00201152
1.26,0.00197977
1.27,0.00194877
1.28,0.00191849
1.29,0.00188892
1.3,0.00186002
1.31,0.00183178
1.32,0.00180419
1.33,0.00177721
1.34,0.00175084
1.35,0.00172505
1.36,0.00169982
1.37,0.00167515
1.38,0.00165101
1.39,0.00162739
1.4,0.00160427
1.41,0.00158165
1.42,0.0015595
1.43,0.00153781
1.44,0.00151657
1.45,0.00149577
1.46,0.0014754
1.47,0.00145544
1.48,0.00143589
1.49,0.00141673
1.5,0.00139795
1.51,0.00137954
1.52,0.00136149
1.53,0.0013438
1.54,0.00132645
1.55,0.00130943
1.56,0.00129274
1.57,0.00127637
1.58,0.00126031
1.59,0.00124455
1.6,0.00122908
1.61,0.00121391
1.62,0.00119901
1.63,0.00118438
1.64,0.00117003
1.65,0.00115593
1.66,0.00114209
1.67,0.00112849
1.68,0.00111514
1.69,0.00110202
1.7,0.00108914
1.71,0.00107647
1.72,0.00106403
1.73,0.00105181
1.74,0.00103979
1.75,0.00102798
1.76,0.00101638
1.77,0.00100496
1.78,0.000993741
1.79,0.000982708
1.8,0.000971858
1.81,0.000961187
1.82,0.000950692
1.83,0.000940368
1.84,0.000930212
1.85,0.000920221
1.86,0.00091039
1.87,0.000900716
1.88,0.000891197
1.89,0.000881828
1.9,0.000872606
1.91,0.000863529
1.92,0.000854594
1.93,0.000845797
1.94,0.000837136
1.95,0.000828607
1.96,0.000820209
1.97,0.000811939
1.98,0.000803793
1.99,0.00079577
2,0.000787867
2.01,0.000780082
2.02,0.000772412
2.03,0.000764855
2.04,0.000757409
2.05,0.000750071
2.06,0.000742841
2.07,0.000735715
2.08,0.000728691
2.09,0.000721768
2.1,0.000714943
2.11,0.000708216
2.12,0.000701583
2.13,0.000695044
2.14,0.000688596
2.15,0.000682237
2.16,0.000675967
2.17,0.000669784
2.18,0.000663685
2.19,0.00065767
2.2,0.000651736
2.21,0.000645883
2.22,0.000640109
2.23,0.000634412
2.24,0.000628792
2.25,0.000623246
2.26,0.000617773
2.27,0.000612373
2.28,0.000607044
2.29,0.000601784
2.3,0.000596593
2.31,0.000591469
2.32,0.000586412
2.33,0.000581419
2.34,0.00057649
2.35,0.000571624
2.36,0.00056682
2.37,0.000562076
2.38,0.000557392
2.39,0.000552767
2.4,0.000548199
2.41,0.000543688
2.42,0.000539233
2.43,0.000534833
2.44,0.000530487
2.45,0.000526193
2.46,0.000521953
2.47,0.000517763
2.48,0.000513624
2.49,0.000509535
2.5,0.000505495
2.51,0.000501503
2.52,0.000497559
2.53,0.000493661
2.54,0.000489809
2.55,0.000486003
2.56,0.000482241
2.57,0.000478522
2.58,0.000474847
2.59,0.000471215
2.6,0.000467624
2.61,0.000464074
2.62,0.000460565
2.63,0.000457096
2.64,0.000453667
2.65,0.000450276
2.66,0.000446923
2.67,0.000443608
2.68,0.00044033
2.69,0.000437088
2.7,0.000433883
2.71,0.000430712
2.72,0.000427577
2.73,0.000424476
2.74,0.000421409
2.75,0.000418375
2.76,0.000415375
2.77,0.000412406
2.78,0.00040947
2.79,0.000406565
2.8,0.000403692
2.81,0.000400849
2.82,0.000398036
2.83,0.000395253
2.84,0.000392499
2.85,0.000389774
2.86,0.000387078
2.87,0.00038441
2.88,0.000381769
2.89,0.000379156
2.9,0.00037657
2.91,0.000374011
2.92,0.000371478
2.93,0.00036897
2.94,0.000366489
2.95,0.000364032
2.96,0.000361601
2.97,0.000359193
2.98,0.000356811
2.99,0.000354451
3,0.000352116
3.01,0.000349804
3.02,0.000347514
3.03,0.000345248
3.04,0.000343003
3.05,0.000340781
3.06,0.00033858
3.07,0.000336401
3.08,0.000334243
3.09,0.000332106
3.1,0.00032999
3.11,0.000327894
3.12,0.000325818
3.13,0.000323762
3.14,0.000321726
3.15,0.000319709
3.16,0.000317711
3.17,0.000315732
3.18,0.000313772
3.19,0.00031183
3.2,0.000309906
3.21,0.000308001
3.22,0.000306113
3.23,0.000304242
3.24,0.000302389
3.25,0.000300553
3.26,0.000298734
3.27,0.000296931
3.28,0.000295145
3.29,0.000293375
3.3,0.000291621
3.31,0.000289883
3.32,0.000288161
3.33,0.000286454
3.34,0.000284763
3.35,0.000283087
3.36,0.000281425
3.37,0.000279779
3.38,0.000278147
3.39,0.000276529
3.4,0.000274926
3.41,0.000273337
3.42,0.000271761
3.43,0.0002702
3.44,0.000268652
3.45,0.000267117
3.46,0.000265596
3.47,0.000264088
