0.5,0.0132236
1,0.0130377
1.5,0.0127632
2,0.0124251
2.5,0.0120443
3,0.0116376
3.5,0.0112179
4,0.0107949
4.5,0.0103756
5,0.00996523
5.5,0.0095672
6,0.009184
6.5,0.0088172
7,0.00846777
7.5,0.00813625
8,0.00782286
8.5,0.00752758
9,0.00725027
9.5,0.00699066
10,0.00674844
10.5,0.00652328
11,0.00631486
11.5,0.0061229
12,0.00594715
12.5,0.00578748
13,0.00564383
13.5,0.00551626
14,0.00540493
14.5,0.0053101
15,0.00523203
15.5,0.00517086
16,0.00512635
16.5,0.00509747
17,0.00508187
17.5,0.00507531
18,0.00507129
18.5,0.0050613
19,0.00504073
19.5,0.00501806
20,0.00500267
20.5,0.00500171
21,0.00502007
21.5,0.00506067
22,0.0051249
22.5,0.0052129
23,0.00532353
23.5,0.00545418
24,0.00560029
24.5,0.00575472
25,0.00590727
25.5,0.00604424
26,0.0061485
26.5,0.00620005
27,0.00618206
27.5,0.00610614
28,0.0059932
28.5,0.00586158
29,0.0057263
29.5,0.00559887
30,0.00548765
30.5,0.00539822
31,0.00533399
31.5,0.00529643
32,0.00528508
32.5,0.00529715
33,0.00532698
33.5,0.00536578
34,0.00540323
34.5,0.00544115
35,0.00548963
35.5,0.00555642
36,0.00564639
36.5,0.00576213
37,0.00590474
37.5,0.00607455
38,0.00627151
38.5,0.00649539
39,0.00674578
39.5,0.00702208
40,0.00732328
40.5,0.00764776
41,0.00799298
41.5,0.00835504
42,0.00872806
42.5,0.00910333
43,0.00946822
43.5,0.0098048
44,0.0100886
44.5,0.0102877
